repo_url
https://api.github.com/repos/vercel/next.js
https://api.github.com/repos/facebook/react
https://api.github.com/repos/microsoft/vscode
https://api.github.com/repos/nodejs/node
https://api.github.com/repos/denoland/deno
https://api.github.com/repos/tensorflow/tensorflow
https://api.github.com/repos/vuejs/vue
https://api.github.com/repos/angular/angular
https://api.github.com/repos/django/django
https://api.github.com/repos/rails/rails
https://api.github.com/repos/laravel/laravel
https://api.github.com/repos/spring-projects/spring-boot
https://api.github.com/repos/expressjs/express
https://api.github.com/repos/pallets/flask
https://api.github.com/repos/golang/go
https://api.github.com/repos/rust-lang/rust
https://api.github.com/repos/python/cpython
https://api.github.com/repos/JetBrains/kotlin
https://api.github.com/repos/apple/swift
https://api.github.com/repos/dotnet/core
https://api.github.com/repos/electron/electron
https://api.github.com/repos/kubernetes/kubernetes
https://api.github.com/repos/docker/docker-ce
https://api.github.com/repos/ansible/ansible
https://api.github.com/repos/hashicorp/terraform
https://api.github.com/repos/grafana/grafana
https://api.github.com/repos/prometheus/prometheus
https://api.github.com/repos/elastic/elasticsearch
https://api.github.com/repos/apache/kafka
https://api.github.com/repos/redis/redis
https://api.github.com/repos/mongodb/mongo
https://api.github.com/repos/postgres/postgres
https://api.github.com/repos/mysql/mysql-server
https://api.github.com/repos/apache/hadoop
https://api.github.com/repos/apache/spark
https://api.github.com/repos/pytorch/pytorch
https://api.github.com/repos/scikit-learn/scikit-learn
https://api.github.com/repos/pandas-dev/pandas
https://api.github.com/repos/numpy/numpy
https://api.github.com/repos/matplotlib/matplotlib
https://api.github.com/repos/jupyter/notebook
https://api.github.com/repos/keras-team/keras
https://api.github.com/repos/openai/gym
https://api.github.com/repos/opencv/opencv
https://api.github.com/repos/BVLC/caffe
https://api.github.com/repos/tensorflow/models
https://api.github.com/repos/huggingface/transformers
https://api.github.com/repos/fastai/fastai
https://api.github.com/repos/pytorch/vision
https://api.github.com/repos/apache/airflow
https://api.github.com/repos/apache/flink
https://api.github.com/repos/apache/beam
https://api.github.com/repos/apache/zeppelin
https://api.github.com/repos/apache/hive
https://api.github.com/repos/apache/cassandra
https://api.github.com/repos/apache/mesos
https://api.github.com/repos/apache/storm
https://api.github.com/repos/apache/hbase
https://api.github.com/repos/apache/zookeeper
https://api.github.com/repos/apache/dubbo
https://api.github.com/repos/apache/thrift
https://api.github.com/repos/apache/cordova-android
https://api.github.com/repos/apache/couchdb
https://api.github.com/repos/apache/guacamole-server
https://api.github.com/repos/apache/incubator-superset
https://api.github.com/repos/apache/incubator-echarts
https://api.github.com/repos/apache/incubator-mxnet
https://api.github.com/repos/apache/incubator-tvm
https://api.github.com/repos/apache/incubator-druid
https://api.github.com/repos/apache/incubator-skywalking
https://api.github.com/repos/apache/incubator-doris
https://api.github.com/repos/apache/incubator-hudi
https://api.github.com/repos/apache/incubator-shenyu
https://api.github.com/repos/apache/incubator-dolphinscheduler
https://api.github.com/repos/apache/incubator-devlake
https://api.github.com/repos/apache/incubator-seata
https://api.github.com/repos/apache/incubator-pekko
https://api.github.com/repos/apache/incubator-linkis
https://api.github.com/repos/apache/incubator-celeborn
https://api.github.com/repos/apache/incubator-kvrocks
https://api.github.com/repos/apache/incubator-opendal
https://api.github.com/repos/apache/incubator-streampark
https://api.github.com/repos/apache/incubator-fury
https://api.github.com/repos/apache/incubator-answer
https://api.github.com/repos/apache/incubator-eventmesh
https://api.github.com/repos/apache/incubator-paimon
https://api.github.com/repos/apache/incubator-datalab
https://api.github.com/repos/apache/incubator-pegasus
https://api.github.com/repos/apache/incubator-devlake-website
https://api.github.com/repos/apache/incubator-livy
https://api.github.com/repos/apache/incubator-sdap-ingester
https://api.github.com/repos/apache/incubator-age
https://api.github.com/repos/apache/incubator-horaedb
https://api.github.com/repos/apache/incubator-kie-kogito-runtimes
https://api.github.com/repos/apache/incubator-uniffle
https://api.github.com/repos/apache/incubator-teaclave
https://api.github.com/repos/apache/incubator-hugegraph
